income_group,population,gdp_usd,total_electricity_generation_twh,electricity_demand_twh,solar_electricity_twh,wind_electricity_twh,renewables_electricity_twh,hydro_electricity_twh,nuclear_electricity_twh,fossil_electricity_twh,solar_share_pct,wind_share_pct,renewables_share_pct,fossil_share_pct,low_carbon_share_pct,carbon_intensity_gco2_kwh,co2_saved_solar_wind_mt,solar_yoy_growth_pct,wind_yoy_growth_pct,renewables_yoy_growth_pct,difference,indicator
2,39216786.0,0.1479686284702075,0.1395879272995735,0.1347015797135309,0.0,0.0041410929527471,0.1809643121004786,0.2920013226243427,0.0798837209302325,0.1472339806531384,0.0,0.0084630303418871,0.3670689659924318,0.6009306803594352,0.3990693196405648,0.294657384438932,0.0024701523260601,0.375,0.375,0.6045918367346939,-3.879999999999996,0
2,39622113.0,0.1622760052798555,0.1515246301351233,0.1435580396455978,0.0,0.0041410929527471,0.2011628280492113,0.3244269516708799,0.0897674418604651,0.1539835624409048,0.0,0.0079501194120758,0.3804085097469621,0.5856867779204109,0.4143132220795892,0.2882113929565318,0.0024701523260601,0.375,0.375,0.5892857142857143,-2.3599999999999994,0
2,40016767.0,0.1797052583925488,0.1516645133714774,0.1512211778660389,0.0,0.0035495082452118,0.1662651376441489,0.2664021417981291,0.0843023255813953,0.1710902611098989,0.0,0.0067960698200003,0.3141627920436788,0.6501524390243902,0.3498475609756097,0.3221128626425897,0.0024701523260601,0.375,0.2442870201096892,0.1045918367346938,-7.600000000000008,0
2,40424151.0,0.1887599435830627,0.1647047395160428,0.1602357888683213,0.0,0.0023663388301412,0.1667790947929716,0.266231480592621,0.0859302325581395,0.1900589133755182,0.0,0.0042315151709435,0.2934479137670155,0.6722560975609756,0.3277439024390244,0.3332977692423959,0.0016467682173734,0.375,0.0706124314442413,0.4039115646258503,-5.480000000000004,0
2,40854832.0,0.1772471871694658,0.1653419853705448,0.1618029222004565,0.0,0.0023663388301412,0.184253637852944,0.2954145467345044,0.0951162790697674,0.1812611826314641,0.0,0.0042315151709435,0.3231035936841119,0.639000320924262,0.3609996790757381,0.3170627617294817,0.0016467682173734,0.375,0.375,0.5773809523809524,-6.159999999999997,0
2,41288694.0,0.1995443470455982,0.1710616554792458,0.170601872652445,0.0,0.0017747541226059,0.1787029006456586,0.2846628907874948,0.0838372093023255,0.1945974252672922,0.0,0.003077465578868,0.3042187685175743,0.6658676989730424,0.3341323010269577,0.3341601984476274,0.0008233841086867,0.375,0.1464808043875685,0.3477891156462585,-8.599999999999994,0
2,41730655.0,0.2140502565034055,0.1764860165334214,0.1771579533813777,0.0,0.0017747541226059,0.1676014262310879,0.266146149989867,0.0744186046511627,0.2096327005600408,0.0,0.0029492378464152,0.2776278763391221,0.69786986521181,0.30213013478819,0.3504218790287446,0.0008233841086867,0.375,0.375,0.2933673469387755,-9.669999999999987,0
2,42161718.0,0.2116505623208021,0.1866353224600021,0.1835846377801341,0.0015763546798029,0.0218886341788064,0.1592753204201599,0.2488240376307958,0.0744186046511627,0.2286013528256601,0.0018817204301075,0.0348779432271714,0.2511692771565826,0.7243160301668806,0.2756839698331194,0.3613222729010518,0.0139975298476739,0.375,1.0,0.3137755102040817,-7.609999999999985,0
2,42582453.0,0.2172178462618721,0.191966428023275,0.1891630573477346,0.0031527093596059,0.0266213118390889,0.1787029006456586,0.2796283852250061,0.0722093023255814,0.228228962106335,0.003763440860215,0.0414175575822661,0.2748827966739336,0.7052812098844673,0.2947187901155327,0.3525112693713157,0.0172910662824207,1.0,0.5724405850091407,0.6062925170068028,-8.060000000000002,0
2,43024071.0,0.2112606417830377,0.1905520530779169,0.1904426432794781,0.0031527093596059,0.0366782518671892,0.1775207992033664,0.2766418141286145,0.0640697674418604,0.2282755109462506,0.003763440860215,0.0574460241388706,0.2748497234249555,0.710075016046213,0.2899249839537869,0.3542094547135757,0.0238781391519143,0.375,0.7205210237659962,0.3869047619047619,-9.860000000000014,0
2,43477011.0,0.2175719243396977,0.2012453493680969,0.1990403105511924,0.0015763546798029,0.0349034977445832,0.1769554463396614,0.2759591693065822,0.081860465116279,0.2409833442432177,0.0018817204301075,0.0520604593758515,0.2610140809357525,0.7140063382541721,0.2859936617458279,0.3563610822152872,0.0222313709345409,0.0416666666666666,0.3311243144424132,0.3937074829931973,-8.960000000000008,0
2,43900312.0,0.2126338255464338,0.2039808437679104,0.2023758603957371,0.0015763546798029,0.032537158914442,0.1618451061642735,0.2538585431932845,0.0962790697674418,0.2490362935486217,0.0018817204301075,0.0479571719373607,0.2358784117123399,0.7290095474967908,0.2709904525032092,0.3611266704008962,0.0205846027171675,0.375,0.3128427787934186,0.2542517006802721,-9.519999999999982,0
2,44288898.0,0.2191871697560389,0.2015406584226222,0.201470086084503,0.0031527093596059,0.0360866671596539,0.173100767723491,0.2695593741000288,0.070813953488372,0.2453822096152448,0.003763440860215,0.0537274198977383,0.2549947496217247,0.7260811136071887,0.2739188863928113,0.3553119415326344,0.0230547550432276,1.0,0.4746343692870201,0.5178571428571429,-10.45999999999998,0
2,44654876.0,0.212931915972058,0.2033591404952255,0.2018582750750319,0.0173399014778325,0.0834134437624787,0.1810157078153609,0.2754471856900579,0.0798837209302325,0.242705651320096,0.0201612903225806,0.1232268508871756,0.264530869743765,0.7124117458279846,0.2875882541720154,0.3454517973202458,0.0559901193906957,1.0,1.0,0.4770408163265306,-9.560000000000002,0
2,44973469.0,0.2082742073928997,0.192090768677812,0.1930593246230433,0.1261083743842364,0.295792353767655,0.1787542963605409,0.2346591575736243,0.0981395348837209,0.223201687395447,0.1540322580645161,0.4594399653785123,0.2748056257596512,0.6893553433889603,0.3106446566110398,0.3306304624220924,0.2149032523672293,1.0,1.0,0.3784013605442177,-10.689999999999998,0
2,45191960.0,0.1855930679122964,0.2000330279863613,0.1918084934313391,0.211231527093596,0.5566812097907269,0.1882111078988789,0.201977536718825,0.1163953488372093,0.2271583387882755,0.2489247311827957,0.8342496273381527,0.27911617254314,0.6766788350449294,0.3233211649550706,0.3280342837836636,0.3985179086043639,0.825,1.0,0.4889455782312925,-4.710000000000008,0
2,45312282.0,0.206953720187508,0.2132597651127323,0.2008662365436803,0.3467980295566503,0.7655106115506913,0.1903697279239343,0.1676746344116988,0.1182558139534883,0.2456149538148229,0.3862903225806451,1.0,0.266625508845716,0.6908496469833121,0.3091503530166881,0.3389613507241737,0.5607245780156442,0.803,0.7177787934186473,0.4175170068027211,-2.5,0
2,45407904.0,0.2188443856394492,0.2015406584226222,0.2049494096292436,0.4634482758620689,0.8376839458699992,0.2172496868073624,0.1942977824709609,0.086860465116279,0.2221776129173031,0.542741935483871,1.0,0.3200388059454678,0.657413350449294,0.342586649550706,0.3262471882140602,0.6340057636887608,0.599,0.4609232175502742,0.6386054421768708,-12.879999999999995,0
2,45538402.0,0.2188443856394492,0.2061257200586732,0.2127275668098413,0.5170443349753694,0.8566146565111291,0.2654588673669332,0.2687060680724883,0.1041860465116279,0.2037442723107135,0.5935483870967742,1.0,0.3832858824080634,0.5908416238767651,0.4091583761232349,0.2890916042072319,0.6578839028406752,0.4523333333333333,0.3960237659963437,0.7763605442176871,-15.340000000000003,0
2,45696153.0,0.2188443856394492,0.2122650398764364,0.2095357906654925,0.6258128078817734,0.9565924720845966,0.2695191288426327,0.2531758983712521,0.1215116279069767,0.2076311004436687,0.6997311827956989,1.0,0.3790745553715091,0.5864389441591784,0.4135610558408216,0.2836947534074844,0.7459860024701523,0.515,0.4819469835466179,0.4243197278911564,-9.170000000000016,0
2,45851379.0,0.2188443856394492,0.2132597651127323,0.2106428481570009,0.8102463054187192,1.0,0.2721917060165109,0.2239928322293686,0.1251162790697674,0.2071888864644702,0.9021505376344086,1.0,0.3812243165550904,0.5827382862644416,0.4172617137355584,0.2847350030674028,0.8801976121860847,0.5716666666666667,0.5139396709323583,0.4158163265306123,-9.299999999999985,0
0,19132472.0,0.1733772159042928,0.3122349261241658,0.2888269863235268,0.0078817733990147,0.007690601197959,0.0901480839035045,0.1405395027359124,0.0,0.462881664121027,0.0061827956989247,0.0076936639471701,0.0891765036614842,0.918876363928113,0.081123636071887,0.6937042668018102,0.0065870728694936,0.375,1.0,0.3715986394557823,0.0,1
0,19365438.0,0.1794721013368504,0.3237830644142875,0.2995093722480815,0.0078817733990147,0.0171559565185239,0.0887090038868009,0.1375529316395208,0.0,0.4808262419085025,0.0059139784946236,0.0165413774864158,0.0848439080453434,0.9228177150192556,0.0771822849807445,0.6911703253225218,0.0123507616303005,0.375,1.0,0.3715986394557823,0.0,1
0,19595356.0,0.1887343357441728,0.3225862856143691,0.2984023147565732,0.0094581280788177,0.0313539894993714,0.0922553082136776,0.1372969398312587,0.0,0.4774281765946615,0.007258064516129,0.0303899725913221,0.0885481119308989,0.9194480102695765,0.0805519897304236,0.6836485200892657,0.0222313709345409,0.5083333333333333,1.0,0.4668367346938776,0.0,1
0,19819449.0,0.1963799807625627,0.3264097607413811,0.3019391477813921,0.0094581280788177,0.0414109295274717,0.0959044039703189,0.1383209070643072,0.0,0.4815012000872791,0.007258064516129,0.0397505970603792,0.0910396300205881,0.91718148267009,0.0828185173299101,0.6814257644056795,0.0279950596953478,0.375,0.668418647166362,0.4668367346938776,0.0,1
